timestamp,asset,exchange,price,bid,ask,spread,volume,spread_avg_L5,spread_avg_L5_pct
2025-08-08T15:55:36.983436+00:00,ADA-USD,Coinbase,0.7813,0.7812,0.7814,0.00019999999999997797,165611.85528056,0.0005999999999999339,0.0767950851145442
2025-08-08T15:55:37.968120+00:00,ADA-USD,Coinbase,0.7813,0.7812,0.7814,0.00019999999999997797,165611.85528056,0.0005999999999999339,0.0767950851145442
2025-08-08T15:55:38.973818+00:00,ADA-USD,Coinbase,0.7813,0.7812,0.7814,0.00019999999999997797,166709.07287535,0.0005999999999999339,0.0767950851145442
2025-08-08T15:55:39.984282+00:00,ADA-USD,Coinbase,0.7813,0.7812,0.7814,0.00019999999999997797,166709.07287535,0.0005999999999999339,0.0767950851145442
2025-08-08T15:55:40.979599+00:00,ADA-USD,Coinbase,0.7813,0.7812,0.7814,0.00019999999999997797,166709.07287535,0.0005999999999999339,0.0767950851145442
2025-08-08T15:55:41.966917+00:00,ADA-USD,Coinbase,0.7815,0.7814,0.7816,0.00019999999999997797,268767.83692416,0.0005999999999999339,0.07677543186179576
2025-08-08T15:55:42.965824+00:00,ADA-USD,Coinbase,0.7815,0.7814,0.7816,0.00019999999999997797,268767.83692416,0.0005999999999999339,0.07677543186179576
2025-08-08T15:55:43.971446+00:00,ADA-USD,Coinbase,0.7815,0.7814,0.7816,0.00019999999999997797,268767.83692416,0.0005999999999999339,0.07677543186179576
2025-08-08T15:55:44.977405+00:00,ADA-USD,Coinbase,0.7816,0.7815,0.7817,0.00019999999999997797,82972.72975478,0.0006000000000000449,0.07676560900717054
2025-08-08T15:55:45.977923+00:00,ADA-USD,Coinbase,0.7816,0.7815,0.7817,0.00019999999999997797,82972.72975478,0.0006000000000000449,0.07676560900717054
2025-08-08T15:55:46.983333+00:00,ADA-USD,Coinbase,0.7816,0.7815,0.7817,0.00019999999999997797,82972.72975478,0.0006000000000000449,0.07676560900717054
2025-08-08T15:55:47.987597+00:00,ADA-USD,Coinbase,0.7816,0.7815,0.7817,0.00019999999999997797,258644.58075073,0.0006000000000000449,0.07676560900717054
2025-08-08T15:55:48.973487+00:00,ADA-USD,Coinbase,0.7816,0.7815,0.7817,0.00019999999999997797,258644.58075073,0.0006000000000000449,0.07676560900717054
2025-08-08T15:55:49.978524+00:00,ADA-USD,Coinbase,0.7816,0.7815,0.7817,0.00019999999999997797,258644.58075073,0.0006000000000000449,0.07676560900717054
2025-08-08T15:55:50.969992+00:00,ADA-USD,Coinbase,0.78155,0.7815,0.7816,9.999999999998899e-05,192047.97137202,0.0004999999999999449,0.06397543343355447
2025-08-08T15:55:52.014953+00:00,ADA-USD,Coinbase,0.78155,0.7815,0.7816,9.999999999998899e-05,192047.97137202,0.0004999999999999449,0.06397543343355447
2025-08-08T15:55:52.980928+00:00,ADA-USD,Coinbase,0.78155,0.7815,0.7816,9.999999999998899e-05,192047.97137202,0.0004999999999999449,0.06397543343355447
2025-08-08T15:55:53.968261+00:00,ADA-USD,Coinbase,0.7817000000000001,0.7816,0.7818,0.000200000000000089,286957.24981753,0.0006000000000000449,0.07675578866573428
2025-08-08T15:55:54.990930+00:00,ADA-USD,Coinbase,0.7817000000000001,0.7816,0.7818,0.000200000000000089,286957.24981753,0.0006000000000000449,0.07675578866573428
2025-08-08T15:55:55.999455+00:00,ADA-USD,Coinbase,0.7817000000000001,0.7816,0.7818,0.000200000000000089,286957.24981753,0.0006000000000000449,0.07675578866573428
2025-08-08T15:55:56.971136+00:00,ADA-USD,Coinbase,0.78195,0.7819,0.782,9.999999999998899e-05,287115.31525358,0.0004999999999999449,0.06394270733422149
2025-08-08T15:55:57.980392+00:00,ADA-USD,Coinbase,0.78195,0.7819,0.782,9.999999999998899e-05,287115.31525358,0.0004999999999999449,0.06394270733422149
